AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-4190,Miscellaneous Information and Record Clerks,broad,40,6.3,,,0.02,5,21.05,"43,780",0.6,18.13,18.13,18.50,23.00,28.47,"37,700","37,700","38,480","47,830","59,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-4199,"Information and Record Clerks, All Other",detailed,40,6.3,,,0.02,5,21.05,"43,780",0.6,18.13,18.13,18.50,23.00,28.47,"37,700","37,700","38,480","47,830","59,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,080",2.7,,,0.77,63,17.18,"35,730",1.6,11.05,13.99,16.41,21.14,23.24,"22,980","29,100","34,140","43,980","48,340",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5020,Couriers and Messengers,broad,50,6.6,,,0.02,7,14.35,"29,840",1.3,8.90,11.49,14.32,17.70,17.92,"18,520","23,900","29,780","36,820","37,260",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5021,Couriers and Messengers,detailed,50,6.6,,,0.02,7,14.35,"29,840",1.3,8.90,11.49,14.32,17.70,17.92,"18,520","23,900","29,780","36,820","37,260",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5030,Dispatchers,broad,570,4.2,,,0.21,26,18.47,"38,420",1.6,12.15,15.19,18.13,21.06,23.23,"25,270","31,590","37,700","43,800","48,310",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,530,4.2,,,0.20,24,18.49,"38,470",1.7,11.59,14.53,18.17,21.14,23.25,"24,110","30,220","37,800","43,980","48,360",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5060,"Production, Planning, and Expediting Clerks",broad,260,16.1,,,0.10,25,21.31,"44,330",7.1,14.12,14.60,22.92,28.50,30.74,"29,380","30,370","47,680","59,280","63,930",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5061,"Production, Planning, and Expediting Clerks",detailed,260,16.1,,,0.10,25,21.31,"44,330",7.1,14.12,14.60,22.92,28.50,30.74,"29,380","30,370","47,680","59,280","63,930",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"1,110",3.1,,,0.41,58,16.10,"33,500",0.4,11.05,13.79,14.16,18.06,23.02,"22,990","28,690","29,450","37,560","47,870",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"1,110",3.1,,,0.41,58,16.10,"33,500",0.4,11.05,13.79,14.16,18.06,23.02,"22,990","28,690","29,450","37,560","47,870",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-6000,Secretaries and Administrative Assistants,minor,"1,090",3.4,,,0.41,61,21.38,"44,470",0.5,14.18,17.17,21.82,23.49,29.67,"29,500","35,710","45,380","48,860","61,700",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-6010,Secretaries and Administrative Assistants,broad,"1,090",3.4,,,0.41,61,21.38,"44,470",0.5,14.18,17.17,21.82,23.49,29.67,"29,500","35,710","45,380","48,860","61,700",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,330,3.6,,,0.12,41,26.41,"54,920",0.8,18.20,22.47,24.00,29.88,37.19,"37,850","46,740","49,920","62,150","77,360",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-6012,Legal Secretaries and Administrative Assistants,detailed,40,20.5,,,0.01,4,15.25,"31,730",3.2,11.28,14.36,14.43,14.45,23.40,"23,450","29,880","30,010","30,050","48,680",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,710,3.9,,,0.27,51,19.32,"40,190",0.8,14.08,14.48,18.10,22.57,26.70,"29,280","30,130","37,650","46,950","55,530",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9000,Other Office and Administrative Support Workers,minor,"1,350",4.2,,,0.50,44,16.10,"33,480",1.1,11.01,11.54,14.33,18.04,22.66,"22,890","23,990","29,810","37,530","47,140",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,80,3.9,,,0.03,11,15.42,"32,080",0.4,8.66,11.06,17.76,17.86,18.00,"18,010","23,000","36,930","37,150","37,440",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,80,3.9,,,0.03,11,15.42,"32,080",0.4,8.66,11.06,17.76,17.86,18.00,"18,010","23,000","36,930","37,150","37,440",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9060,"Office Clerks, General",broad,"1,000",6.1,,,0.37,41,16.72,"34,770",1.8,11.01,13.09,14.47,18.22,22.78,"22,900","27,230","30,090","37,900","47,380",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9061,"Office Clerks, General",detailed,"1,000",6.1,,,0.37,41,16.72,"34,770",1.8,11.01,13.09,14.47,18.22,22.78,"22,900","27,230","30,090","37,900","47,380",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9190,Miscellaneous Office and Administrative Support Workers,broad,270,4.3,,,0.10,17,13.99,"29,100",0.3,11.02,11.09,12.00,16.03,18.59,"22,930","23,070","24,960","33,350","38,670",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,43-9199,"Office and Administrative Support Workers, All Other",detailed,270,4.3,,,0.10,17,13.99,"29,100",0.3,11.02,11.09,12.00,16.03,18.59,"22,930","23,070","24,960","33,350","38,670",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-0000,Construction and Extraction Occupations,major,"1,790",1.3,,,0.67,50,23.96,"49,840",0.7,14.25,18.20,23.13,29.38,30.54,"29,650","37,860","48,100","61,100","63,530",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-1000,Supervisors of Construction and Extraction Workers,minor,90,9.2,,,0.04,11,23.34,"48,560",1.1,14.42,14.50,23.33,25.06,38.19,"29,990","30,170","48,520","52,130","79,440",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,90,9.2,,,0.04,11,23.34,"48,560",1.1,14.42,14.50,23.33,25.06,38.19,"29,990","30,170","48,520","52,130","79,440",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,90,9.2,,,0.04,11,23.34,"48,560",1.1,14.42,14.50,23.33,25.06,38.19,"29,990","30,170","48,520","52,130","79,440",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2000,Construction Trades Workers,minor,"1,670",1.4,,,0.62,50,24.08,"50,090",0.7,14.23,18.31,23.15,29.38,30.24,"29,610","38,080","48,140","61,110","62,890",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2030,Carpenters,broad,440,2.5,,,0.17,28,27.36,"56,900",0.4,18.50,23.15,29.34,29.66,30.54,"38,470","48,150","61,030","61,690","63,530",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2031,Carpenters,detailed,440,2.5,,,0.17,28,27.36,"56,900",0.4,18.50,23.15,29.34,29.66,30.54,"38,470","48,150","61,030","61,690","63,530",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,90,9.2,,,0.03,13,17.02,"35,400",1.9,11.09,11.14,17.88,18.27,27.21,"23,070","23,180","37,190","38,000","56,590",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2041,Carpet Installers,detailed,80,10.7,,,0.03,12,16.72,"34,780",1.8,11.09,11.14,17.87,18.03,25.75,"23,070","23,180","37,170","37,500","53,560",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2110,Electricians,broad,380,2.2,,,0.14,30,25.48,"52,990",0.8,11.13,18.50,23.91,29.91,36.99,"23,150","38,480","49,740","62,220","76,940",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2111,Electricians,detailed,380,2.2,,,0.14,30,25.48,"52,990",0.8,11.13,18.50,23.91,29.91,36.99,"23,150","38,480","49,740","62,220","76,940",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2140,Painters and Paperhangers,broad,480,4.6,,,0.18,34,22.26,"46,300",1.0,14.27,18.05,22.81,23.48,29.67,"29,680","37,540","47,440","48,830","61,710",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2141,"Painters, Construction and Maintenance",detailed,480,4.6,,,0.18,34,22.26,"46,300",1.0,14.27,18.05,22.81,23.48,29.67,"29,680","37,540","47,440","48,830","61,710",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,200,3.0,,,0.08,21,23.83,"49,570",1.8,14.35,19.27,23.09,28.32,29.74,"29,850","40,080","48,030","58,900","61,860",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,200,3.0,,,0.08,21,23.83,"49,570",1.8,14.35,19.27,23.09,28.32,29.74,"29,850","40,080","48,030","58,900","61,860",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-0000,"Installation, Maintenance, and Repair Occupations",major,"10,980",1.4,,,4.10,87,21.30,"44,290",0.7,13.67,14.50,18.91,27.30,29.53,"28,430","30,150","39,330","56,770","61,430",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"1,120",3.6,,,0.42,67,28.25,"58,770",1.2,18.14,22.84,28.09,35.28,38.45,"37,740","47,510","58,440","73,390","79,980",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"1,120",3.6,,,0.42,67,28.25,"58,770",1.2,18.14,22.84,28.09,35.28,38.45,"37,740","47,510","58,440","73,390","79,980",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"1,120",3.6,,,0.42,67,28.25,"58,770",1.2,18.14,22.84,28.09,35.28,38.45,"37,740","47,510","58,440","73,390","79,980",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,250,6.3,,,0.09,27,21.46,"44,630",0.5,15.32,17.99,19.76,23.00,28.87,"31,860","37,410","41,100","47,830","60,050",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,180,5.2,,,0.07,22,20.12,"41,840",0.5,14.17,17.92,18.49,22.78,27.46,"29,460","37,280","38,450","47,380","57,110",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,110,13.4,,,0.04,11,19.81,"41,190",0.9,17.92,17.99,18.68,21.26,22.91,"37,280","37,410","38,860","44,210","47,650",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-2097,Audiovisual Equipment Installers and Repairers,detailed,30,6.9,,,0.01,7,20.67,"42,980",2.4,14.08,14.10,16.49,28.05,28.87,"29,290","29,330","34,300","58,340","60,040",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,140,4.3,,,0.05,19,20.40,"42,440",1.8,14.10,14.69,21.97,22.80,28.63,"29,320","30,550","45,690","47,420","59,550",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-3020,Automotive Technicians and Repairers,broad,60,7.0,,,0.02,10,19.18,"39,880",2.6,14.08,14.11,18.27,22.79,28.66,"29,290","29,360","38,000","47,410","59,600",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-3023,Automotive Service Technicians and Mechanics,detailed,40,9.2,,,0.02,8,17.44,"36,260",2.1,14.08,14.10,14.18,22.40,22.88,"29,290","29,340","29,490","46,590","47,580",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-3050,Small Engine Mechanics,broad,60,10.4,,,0.02,11,20.95,"43,570",0.8,17.53,17.79,22.23,22.51,23.44,"36,460","37,010","46,230","46,810","48,760",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,60,10.4,,,0.02,11,20.95,"43,570",0.8,17.53,17.79,22.23,22.51,23.44,"36,460","37,010","46,230","46,810","48,760",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"9,480",1.4,,,3.54,87,20.48,"42,600",0.9,12.00,14.30,18.07,23.13,29.43,"24,960","29,750","37,580","48,110","61,200",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,340,4.3,,,0.13,30,24.04,"50,010",0.4,14.21,18.11,23.01,28.90,30.75,"29,550","37,670","47,860","60,110","63,950",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,340,4.3,,,0.13,30,24.04,"50,010",0.4,14.21,18.11,23.01,28.90,30.75,"29,550","37,670","47,860","60,110","63,950",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,140,34.3,,,0.05,10,28.91,"60,120",16.3,14.78,22.27,33.03,37.01,37.02,"30,740","46,330","68,700","76,980","77,000",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9041,Industrial Machinery Mechanics,detailed,110,39.6,,,0.04,7,33.02,"68,690",13.2,22.74,28.77,36.98,37.02,37.02,"47,310","59,840","76,920","77,000","77,000",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9070,"Maintenance and Repair Workers, General",broad,"5,830",1.5,,,2.18,86,20.52,"42,680",1.0,12.85,14.22,18.08,23.09,29.43,"26,720","29,580","37,600","48,040","61,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9071,"Maintenance and Repair Workers, General",detailed,"5,830",1.5,,,2.18,86,20.52,"42,680",1.0,12.85,14.22,18.08,23.09,29.43,"26,720","29,580","37,600","48,040","61,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"3,140",2.5,,,1.17,66,19.58,"40,730",0.9,11.28,14.31,17.91,22.67,28.85,"23,450","29,770","37,250","47,140","60,010",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"2,820",2.7,,,1.05,66,19.31,"40,160",1.0,11.28,14.31,17.86,22.51,28.55,"23,450","29,770","37,150","46,820","59,380",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9094,Locksmiths and Safe Repairers,detailed,100,4.8,,,0.04,15,23.15,"48,140",1.0,14.11,17.94,22.77,29.04,29.29,"29,360","37,300","47,370","60,400","60,930",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,220,3.6,,,0.08,16,21.34,"44,380",1.1,11.21,13.40,18.91,28.39,35.85,"23,310","27,860","39,330","59,060","74,570",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-0000,Production Occupations,major,"2,760",2.7,,,1.03,65,17.42,"36,240",0.4,10.99,12.68,14.53,22.60,23.98,"22,850","26,380","30,220","47,010","49,880",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-1000,Supervisors of Production Workers,minor,100,7.8,,,0.04,16,23.53,"48,940",1.2,11.17,14.26,23.00,29.95,36.86,"23,220","29,670","47,840","62,300","76,670",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-1010,First-Line Supervisors of Production and Operating Workers,broad,100,7.8,,,0.04,16,23.53,"48,940",1.2,11.17,14.26,23.00,29.95,36.86,"23,220","29,670","47,840","62,300","76,670",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,100,7.8,,,0.04,16,23.53,"48,940",1.2,11.17,14.26,23.00,29.95,36.86,"23,220","29,670","47,840","62,300","76,670",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-3000,Food Processing Workers,minor,710,2.9,,,0.27,39,18.08,"37,600",0.3,11.72,14.19,17.67,22.61,22.72,"24,370","29,520","36,740","47,020","47,250",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-3010,Bakers,broad,660,3.0,,,0.25,38,17.93,"37,300",0.3,11.50,14.11,17.53,22.60,22.70,"23,920","29,340","36,460","47,010","47,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-3011,Bakers,detailed,660,3.0,,,0.25,38,17.93,"37,300",0.3,11.50,14.11,17.53,22.60,22.70,"23,920","29,340","36,460","47,010","47,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,50,3.3,,,0.02,7,20.15,"41,910",1.4,17.05,17.39,18.45,22.81,23.45,"35,460","36,160","38,380","47,440","48,780",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-3021,Butchers and Meat Cutters,detailed,50,3.3,,,0.02,7,20.15,"41,910",1.4,17.05,17.39,18.45,22.81,23.45,"35,460","36,160","38,380","47,440","48,780",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6000,"Textile, Apparel, and Furnishings Workers",minor,"1,530",3.2,,,0.57,58,14.87,"30,930",0.6,10.97,11.08,13.96,17.16,22.50,"22,820","23,050","29,050","35,690","46,800",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6010,Laundry and Dry-Cleaning Workers,broad,"1,160",4.5,,,0.43,48,13.41,"27,880",0.6,10.97,11.01,12.72,14.10,18.06,"22,810","22,910","26,450","29,320","37,560",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6011,Laundry and Dry-Cleaning Workers,detailed,"1,160",4.5,,,0.43,48,13.41,"27,880",0.6,10.97,11.01,12.72,14.10,18.06,"22,810","22,910","26,450","29,320","37,560",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6030,Sewing Machine Operators,broad,170,10.4,,,0.06,17,15.95,"33,180",0.7,14.02,14.03,14.16,17.56,22.45,"29,150","29,180","29,460","36,520","46,690",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6031,Sewing Machine Operators,detailed,170,10.4,,,0.06,17,15.95,"33,180",0.7,14.02,14.03,14.16,17.56,22.45,"29,150","29,180","29,460","36,520","46,690",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6050,"Tailors, Dressmakers, and Sewers",broad,110,4.5,,,0.04,14,20.55,"42,750",0.8,14.06,14.46,18.18,24.47,29.30,"29,250","30,090","37,820","50,900","60,950",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,90,8.2,,,0.03,13,21.67,"45,070",1.9,14.19,17.31,22.40,29.14,29.30,"29,520","36,010","46,590","60,600","60,950",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,100,2.6,,,0.04,13,23.92,"49,750",0.8,18.09,21.75,23.02,28.83,29.48,"37,630","45,230","47,890","59,970","61,320",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-6093,Upholsterers,detailed,100,1.9,,,0.04,12,24.30,"50,550",1.4,18.14,22.14,23.08,28.96,29.48,"37,730","46,040","48,010","60,240","61,320",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-8000,Plant and System Operators,minor,370,4.8,,,0.14,19,24.94,"51,880",0.4,21.86,23.81,23.85,27.67,29.46,"45,470","49,530","49,610","57,550","61,280",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-8020,Stationary Engineers and Boiler Operators,broad,340,5.7,,,0.13,17,24.73,"51,440",0.4,21.98,23.81,23.85,26.35,29.09,"45,710","49,530","49,610","54,810","60,510",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,51-8021,Stationary Engineers and Boiler Operators,detailed,340,5.7,,,0.13,17,24.73,"51,440",0.4,21.98,23.81,23.85,26.35,29.09,"45,710","49,530","49,610","54,810","60,510",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-0000,Transportation and Material Moving Occupations,major,"4,880",1.4,,,1.82,62,14.62,"30,410",1.2,8.74,11.21,14.00,17.23,22.87,"18,170","23,320","29,120","35,840","47,570",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-1000,Supervisors of Transportation and Material Moving Workers,minor,320,3.8,,,0.12,29,20.79,"43,240",2.3,11.29,11.40,22.46,28.02,30.29,"23,480","23,710","46,720","58,280","63,010",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,320,3.8,,,0.12,29,20.79,"43,240",2.3,11.29,11.40,22.46,28.02,30.29,"23,480","23,710","46,720","58,280","63,010",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,320,3.8,,,0.12,29,20.79,"43,240",2.3,11.29,11.40,22.46,28.02,30.29,"23,480","23,710","46,720","58,280","63,010",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3000,Motor Vehicle Operators,minor,810,2.3,,,0.30,39,14.58,"30,320",0.7,9.83,11.26,14.29,16.14,22.14,"20,440","23,420","29,730","33,580","46,040",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3030,Driver/Sales Workers and Truck Drivers,broad,80,6.0,,,0.03,12,14.66,"30,490",1.2,11.21,11.25,14.29,14.81,23.34,"23,310","23,390","29,730","30,810","48,550",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3033,Light Truck Drivers,detailed,80,5.7,,,0.03,12,14.72,"30,610",1.3,11.21,11.25,14.29,14.82,23.34,"23,310","23,400","29,730","30,820","48,550",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3050,Passenger Vehicle Drivers,broad,680,2.2,,,0.25,36,14.11,"29,350",0.6,9.16,11.21,14.26,14.97,18.26,"19,060","23,310","29,660","31,150","37,990",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3053,Shuttle Drivers and Chauffeurs,detailed,620,2.4,,,0.23,36,13.94,"28,990",0.7,9.16,11.13,14.16,14.70,18.23,"19,060","23,150","29,450","30,580","37,910",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3090,Miscellaneous Motor Vehicle Operators,broad,40,7.6,,,0.01,3,22.52,"46,840",1.1,21.94,22.84,22.90,22.96,22.98,"45,630","47,510","47,630","47,750","47,790",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-3099,"Motor Vehicle Operators, All Other",detailed,40,7.6,,,0.01,3,22.52,"46,840",1.1,21.94,22.84,22.90,22.96,22.98,"45,630","47,510","47,630","47,750","47,790",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-6000,Other Transportation Workers,minor,"2,270",4.3,,,0.85,47,11.95,"24,850",1.1,8.67,9.10,11.45,13.92,14.52,"18,030","18,940","23,820","28,950","30,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-6020,Parking Attendants,broad,"2,270",4.3,,,0.85,47,11.95,"24,850",1.1,8.67,9.10,11.45,13.92,14.52,"18,030","18,940","23,820","28,950","30,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-6021,Parking Attendants,detailed,"2,270",4.3,,,0.85,47,11.95,"24,850",1.1,8.67,9.10,11.45,13.92,14.52,"18,030","18,940","23,820","28,950","30,210",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-7000,Material Moving Workers,minor,"1,460",3.9,,,0.55,50,17.27,"35,920",0.7,11.32,14.15,17.03,20.87,23.25,"23,550","29,430","35,430","43,410","48,370",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-7060,Laborers and Material Movers,broad,"1,430",3.9,,,0.53,50,17.11,"35,580",0.8,11.29,14.13,16.74,18.51,23.05,"23,490","29,400","34,830","38,510","47,950",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,650,6.0,,,0.24,35,17.00,"35,360",1.3,9.21,12.00,14.82,18.49,29.30,"19,150","24,960","30,830","38,460","60,940",,
99,U.S.,1,US,721120,Casino Hotels,5-digit,57,53-7065,Stockers and Order Fillers,detailed,770,3.9,,,0.29,38,17.23,"35,840",0.7,13.68,14.27,17.17,20.46,22.94,"28,460","29,690","35,710","42,560","47,710",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,00-0000,All Occupations,total,"4,364,870",0.0,,,100.00,100,15.43,"32,100",0.6,8.80,10.82,13.96,17.44,23.04,"18,300","22,510","29,030","36,280","47,920",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-0000,Management Occupations,major,"135,600",3.0,,,3.11,44,34.82,"72,420",2.5,17.68,23.22,29.32,38.18,59.32,"36,780","48,290","60,990","79,420","123,380",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-1000,Top Executives,minor,"54,790",6.8,,,1.26,22,36.09,"75,070",4.5,14.48,22.73,29.72,43.25,61.11,"30,110","47,270","61,810","89,960","127,110",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-1010,Chief Executives,broad,**,**,,,**,**,57.18,"118,930",12.3,34.73,55.05,61.72,61.72,61.72,"72,240","114,500","128,380","128,380","128,380",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-1011,Chief Executives,detailed,**,**,,,**,**,57.18,"118,930",12.3,34.73,55.05,61.72,61.72,61.72,"72,240","114,500","128,380","128,380","128,380",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-1020,General and Operations Managers,broad,"53,740",6.4,,,1.23,22,35.68,"74,210",4.6,14.48,22.65,29.54,39.70,60.61,"30,110","47,120","61,450","82,580","126,080",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-1021,General and Operations Managers,detailed,"53,740",6.4,,,1.23,22,35.68,"74,210",4.6,14.48,22.65,29.54,39.70,60.61,"30,110","47,120","61,450","82,580","126,080",,
99,U.S.,1,US,722511,Full-Service Restaurants,6-digit,5,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",minor,350,41.7,,,0.01,~,41.70,"86,740",13.6,22.78,34.55,38.62,40.70,58.08,"47,380","71,860","80,330","84,650","120,800",,
